Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,An introduction to audio content analysis applications in signal processing and music informatics /,Computer sound processing.; Computational auditory scene analysis.; Content analysis (Communication)--Data processing.; Electronic books.,TK,1283804050; 9781283804059; 1118393503; 9781118393505; 1118393554; 9781118393550; 111826682X; 9781118266823,"Lerch, Alexander.",(MiAaPQ)EBC875896; (PQKB)10397254; (PQKBWorkID)10785586; (PQKBTitleCode)TC779981; (PQKBTitleCode)TC0000779981; (PQKBManifestationID)11394223; (SSID)ssj779981; (SSID)ssj0000779981; (OCoLC)818854010; (EBL)875896; (CKB)2670000000278681,c2012.,,Wiley,,9982749699102771,992670000000278681
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,An introduction to communication network analysis,Telecommunication--Traffic--Textbooks.; Network performance (Telecommunication)--Textbooks.; Switching theory--Textbooks.; Electronic books.,TK,1280935251; 9781280935251; 9786610935253; 6610935254; 0470168684; 9780470168684; 0470168676; 9780470168677; 0471371416; 9780471371410,"Kesidis, George.",(MiAaPQ)EBC309751; (PQKB)10281900; (PQKBWorkID)10172250; (PQKBTitleCode)TC182448; (PQKBTitleCode)TC0000182448; (PQKBManifestationID)11167763; (SSID)ssj182448; (SSID)ssj0000182448; (OCoLC)476092001; (EBL)309751; (CKB)1000000000355814,c2007.,,Wiley-Interscience,,9982733838202771,991000000000355814
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,An introduction to statistical communication theory /,Statistical communication theory.; Electronic books.; Statistical communication theory; Telecommunications; Electrical & Computer Engineering; Engineering & Applied Sciences,TK,0780311787; 9780780311787; 0470544112; 9780470544112,"Middleton, David, 1920-",(PQKB)11660809; (PQKBWorkID)10345366; (PQKBTitleCode)TC404536; (PQKBTitleCode)TC0000404536; (PQKBManifestationID)12154356; (SSID)ssj404536; (SSID)ssj0000404536; (IEEE)5264949; (IDAMS)b000064810c4a54; (IDAMS)0b000064810c4a54; (CaBNVSL)mat5264949; (CaBNVSL)mat05264949; (CKB)2580000000002482,1996,,IEEE Press,,9982705308302771,992580000000002482
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,An introduction to the theory of random signals and noise /,Statistical communication theory.; Signal theory (Telecommunication); Electronic books.; Statistical communication theory; Telecommunications; Electrical & Computer Engineering; Engineering & Applied Sciences,TK,0879422351; 9780879422356; 0470544147; 9780470544143,"Davenport, Wilbur B., author.",(PQKB)11584120; (PQKBWorkID)10345339; (PQKBTitleCode)TC404559; (PQKBTitleCode)TC0000404559; (PQKBManifestationID)12112049; (SSID)ssj404559; (SSID)ssj0000404559; (IEEE)5265617; (IDAMS)b000064810c5719; (IDAMS)0b000064810c5719; (CaBNVSL)mat5265617; (CaBNVSL)mat05265617; (CKB)2580000000002485,1987,,IEEE Press,,9982705307702771,992580000000002485
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,An introduction to wavelet modulated inverters,Electric inverters.; Modulation (Electronics); Wavelets (Mathematics); Electronic books.,TK,1283371650; 9781283371650; 9786613371652; 6613371653; 1118097726; 9781118097724; 0470648228; 9780470648223; 047064799X; 9780470647998; 0470610484; 9780470610480,"Saleh, S. A.",(MiAaPQ)EBC700531; (PQKB)11418569; (PQKBWorkID)10502260; (PQKBTitleCode)TC477037; (PQKBTitleCode)TC0000477037; (PQKBManifestationID)11305774; (SSID)ssj477037; (SSID)ssj0000477037; (OCoLC)784881927; (EBL)700531; (CKB)3400000000000262,c2011.,,John Wiley; IEEE Press,IEEE Press Series on Power Engineering,9982778089802771,993400000000000262
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Analog MOS integrated circuits, II",Linear integrated circuits--Large scale integration; Metal oxide semiconductors; Integrated circuits; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0879422467; 9780879422462; 0470544155; 9780470544150,,(PQKB)10358908; (PQKBWorkID)10426454; (PQKBTitleCode)TC402718; (PQKBTitleCode)TC0000402718; (PQKBManifestationID)12153832; (SSID)ssj402718; (SSID)ssj0000402718; (CKB)2580000000002486,1989,,IEEE Press,,9982705307502771,992580000000002486
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Analysis and design of autonomous microwave circuits,"Microwave circuits--Mathematical models.; Oscillators, Microwave--Automatic control.; Oscillators, Microwave--Design and construction.; System analysis.; Electronic books.",TK,1282682687; 9781282682689; 9786612682681; 661268268X; 0470385901; 9780470385906; 0470385898; 9780470385890; 0470050748; 9780470050743,"Suárez, Almudena.",(MiAaPQ)EBC427859; (PQKB)11152392; (PQKBWorkID)10060999; (PQKBTitleCode)TC102894; (PQKBTitleCode)TC0000102894; (PQKBManifestationID)11122486; (SSID)ssj102894; (SSID)ssj0000102894; (OCoLC)476271122; (EBL)427859; (CKB)1000000000719632,c2009.,,IEEE; Wiley,Wiley Series in Microwave and Optical Engineering,9982699661202771,991000000000719632
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Analysis of electric machinery and drive systems,Electric machinery.; Electric driving.; Electronic books.,TK,1118524330; 9781118524336; 1118524268; 9781118524268; 1118524322; 9781118524329; 111802429X; 9781118024294,"Krause, Paul C.",(MiAaPQ)EBC1204578; (PQKB)10903471; (PQKBWorkID)10839350; (PQKBTitleCode)TC886959; (PQKBTitleCode)TC0000886959; (PQKBManifestationID)11499463; (SSID)ssj886959; (SSID)ssj0000886959; (OCoLC)829239960; (EBL)1204578; (CKB)2670000000360068,2013.,3rd ed.,John Wiley & Sons Inc,IEEE Press Series on Power Engineering,9982747411602771,992670000000360068
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Analysis of electric machinery and drive systems,Electric machinery; Electric driving; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0470544163; 9780470544167; 047114326X; 9780471143260,"Krause, Paul C Author",(PQKB)11761989; (PQKBWorkID)10431352; (PQKBTitleCode)TC402719; (PQKBTitleCode)TC0000402719; (PQKBManifestationID)12141422; (SSID)ssj402719; (SSID)ssj0000402719; (CKB)2430000000037227,2002,,IEEE Press,,9982802003402771,2430000000037227
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Analysis of faulted power systems /,Electric power systems.; Electric power systems--Protection.; Electric circuit analysis.; Electric circuits.; Electronic books.; Short circuits--Mathematical models; Electric circuit analysis; Electric power systems; Electrical & Computer Engineering; Eng,TK,0470544120; 9780470544129; 0780311450; 9780780311459,"Anderson, P. M. 1926- (Paul M.),",(PQKB)11122469; (PQKBWorkID)10444434; (PQKBTitleCode)TC450796; (PQKBTitleCode)TC0000450796; (PQKBManifestationID)12163620; (SSID)ssj450796; (SSID)ssj0000450796; (IEEE)5263441; (IDAMS)b000064810c36c3; (IDAMS)0b000064810c36c3; (CaBNVSL)mat5263441; (CaBNVSL)mat05263441; (CKB)2580000000002483,1995,,IEEE Press,IEEE Press series on power engineering ; 11,9982705308202771,992580000000002483
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Analysis of multiconductor transmission lines /,Multiconductor transmission lines.; Electric circuit analysis--Data processing.; Electronic books.; Multiconductor transmission lines--Data processing; Electric circuit analysis; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrica,TK,1615834915; 9781615834914; 0470547219; 9780470547212; 0470131543; 9780470131541,"Paul, Clayton R., author.",(PQKB)11658017; (PQKBWorkID)10431353; (PQKBTitleCode)TC402720; (PQKBTitleCode)TC0000402720; (PQKBManifestationID)12153833; (SSID)ssj402720; (SSID)ssj0000402720; (IEEE)5271237; (IDAMS)b000064810cc9c4; (IDAMS)0b000064810cc9c4; (CaBNVSL)mat5271237; (CaBNVSL)mat05271237; (CKB)2590000000001173,2008,2nd ed.,Wiley Interscience,,9982706329302771,992590000000001173
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Antenna arrays a computational approach /,Antenna arrays--Mathematical models.; Antennas (Electronics); Electronic books.,TK,128281723X; 9781282817234; 9786612817236; 6612817232; 0470937432; 9780470937433; 0470937467; 9780470937464; 0470407751; 9780470407752,"Haupt, Randy L.",(MiAaPQ)EBC588865; (PQKB)11758857; (PQKBWorkID)10365895; (PQKBTitleCode)TC411906; (PQKBTitleCode)TC0000411906; (PQKBManifestationID)11913113; (SSID)ssj411906; (SSID)ssj0000411906; (OCoLC)671655649; (EBL)588865; (CKB)2480000000008399,2010.,,John Wiley distributor; Wiley,,9982753115202771,992480000000008399
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Antenna design for mobile devices,Radio--Antennas--Design and construction.; Mobile communication systems--Equipment and supplies--Design and construction.; Miniature electronic equipment--Design and construction.; Electronic books.,TK,1283175029; 9781283175029; 9786613175021; 6613175021; 0470828331; 9780470828335; 0470824476; 9780470824474; 0470824484; 9780470824481; 0470824468; 9780470824467,"Zhang, Zhijun, 1971-",(MiAaPQ)EBC693326; (PQKB)10401779; (PQKBWorkID)10526145; (PQKBTitleCode)TC482066; (PQKBTitleCode)TC0000482066; (PQKBManifestationID)12222800; (SSID)ssj482066; (SSID)ssj0000482066; (OCoLC)747408887; (EBL)693326; (CKB)3460000000000120,2011.,,John Wiley & Sons (Asia),,9982789134702771,993460000000000120
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Antenna design for mobile devices /,Radio--Antennas--Design and construction.; Mobile communication systems--Equipment and supplies--Design and construction.; Miniature electronic equipment--Design and construction.; Electronic books.,TK,1119132355; 9781119132356; 1119132347; 9781119132349; 1119132339; 9781119132332; 1119132320; 9781119132325,"Zhang, Zhijun, author.",(MiAaPQ)EBC4883047; (CKB)3850000000027294,2017.,Second edition.,IEEE Press; Wiley,,9983324991702771,(CKB)3850000000027294
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Antenna theory and design /,Antennas (Electronics); Electronic books.; Electrical & Computer Engineering; Engineering & Applied Sciences; Electrical Engineering,TK,0471449962; 9780471449966; 0470544171; 9780470544174,"Elliott, Robert Stratman, 1921-",(PQKB)11016831; (PQKBWorkID)10426869; (PQKBTitleCode)TC402721; (PQKBTitleCode)TC0000402721; (PQKBManifestationID)12129029; (SSID)ssj402721; (SSID)ssj0000402721; (IEEE)5265564; (IDAMS)b000064810c565a; (IDAMS)0b000064810c565a; (CaBNVSL)mat5265564; (CaBNVSL)mat05265564; (CKB)2580000000002488,2003,Revised ed.,John Wiley & Sons,IEEE press series on electromagnetic wave theory ; 21,9982705307102771,992580000000002488
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Applications of high temperature superconductors to electric power equipment,Electric machinery--Materials.; Electric power systems--Equipment and supplies.; High temperature superconductors--Industrial applications.; Electronic books.,TK,1118110099; 9781118110096; 1283025051; 9781283025058; 9786613025050; 6613025054; 0470877898; 9780470877890; 047087788X; 9780470877883; 0470167688; 9780470167687,"Kalsi, Swarn Singh.",(MiAaPQ)EBC661693; (PQKB)11605193; (PQKBWorkID)10467079; (PQKBTitleCode)TC466974; (PQKBTitleCode)TC0000466974; (PQKBManifestationID)11293087; (SSID)ssj466974; (SSID)ssj0000466974; (OCoLC)705538794; (EBL)661693; (CKB)2560000000058598,c2010.,,Wiley-IEEE,,9982703973302771,992560000000058598
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Arc flash hazard analysis and mitigation /,Electric power systems--Safety measures.; Electric power systems--Protection.; Electric spark--Prevention.; Electronic books.,TK,1283572214; 9781283572217; 9786613884664; 6613884669; 1118402480; 9781118402481; 1118402499; 9781118402498; 1118402464; 9781118402467; 1118163818; 9781118163818,"Das, J. C., 1934- author.",(MiAaPQ)EBC4034864; (MiAaPQ)EBC894428; (PQKB)10793295; (PQKBWorkID)10705835; (PQKBTitleCode)TC704445; (PQKBTitleCode)TC0000704445; (PQKBManifestationID)11405546; (SSID)ssj704445; (SSID)ssj0000704445; (OCoLC)793006260; (EBL)894428; (CKB)2560000000090083,2012.,,Wiley; IEEE Press,IEEE Press Series on Power Engineering,9982705601002771,992560000000090083
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Architectural electromagnetic shielding handbook : a design and specification guide /,Shielding (Electricity); Magnetic shielding.; Electronic books.,TK,0780360249; 9780780360242; 047054418X; 9780470544181,"Hemming, Leland H., author.",(IEEE)5265560; (IDAMS)b000064810c5622; (IDAMS)0b000064810c5622; (CaBNVSL)mat5265560; (CaBNVSL)mat05265560; (CKB)2580000000002489,c1992.,,IEEE Xplore; IEEE Press,,9982705307002771,992580000000002489
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Baseband receiver design for wireless MIMO-OFDM communications,Radio--Transmitter-receivers.; Wireless communication systems--Equipment and supplies.; Orthogonal frequency division multiplexing.; MIMO systems.; Electronic books.,TK,1280699418; 9781280699412; 9786613676399; 661367639X; 1118188195; 9781118188194; 1118188209; 9781118188200; 1118188217; 9781118188217; 1118188187; 9781118188187,"Chiueh, Tzi-Dar, 1960-",(MiAaPQ)EBC939606; (PQKB)11714334; (PQKBWorkID)10683717; (PQKBTitleCode)TC676768; (PQKBTitleCode)TC0000676768; (PQKBManifestationID)11415117; (SSID)ssj676768; (SSID)ssj0000676768; (EBL)939606; (CKB)2670000000206363,2012.,2nd ed.,Wiley,,9982750872302771,992670000000206363
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Beyond redundancy how geographic redundancy can improve service availability and reliability of computer-based systems /,Computer input-output equipment--Reliability.; Computer networks--Reliability.; Redundancy (Engineering); Electronic books.,TK,1118104935; 9781118104934; 1283282747; 9781283282741; 9786613282743; 661328274X; 1118104927; 9781118104927; 1118104919; 9781118104910; 1118038290; 9781118038291,"Bauer, Eric.",(MiAaPQ)EBC697727; (PQKB)10125521; (PQKBWorkID)10510806; (PQKBTitleCode)TC534443; (PQKBTitleCode)TC0000534443; (PQKBManifestationID)11344871; (SSID)ssj534443; (SSID)ssj0000534443; (OCoLC)760089357; (EBL)697727; (CKB)2550000000054320,2011.,,Wiley-IEEE Press,,9982756558002771,992550000000054320
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Body area communications channel modeling, communication systems, and EMC /",Body area networks (Electronics); Medical telematics.; Electronic books.,TK,1118188497; 9781118188491; 1283735679; 9781283735674; 1118188500; 9781118188507; 1118188519; 9781118188514; 1118188489; 9781118188484,"Wang, Jianqing.",(MiAaPQ)EBC1051471; (OCoLC)810329364; (PQKB)11529656; (PQKBWorkID)10725958; (PQKBTitleCode)TC754610; (PQKBTitleCode)TC0000754610; (PQKBManifestationID)11496608; (SSID)ssj754610; (SSID)ssj0000754610; (OCoLC)817902318; (EBL)1051471; (CKB)2670000000271074,2013.,,John Wiley & Sons Inc,,9982748640302771,992670000000271074
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,CMOS biomicrosystems where electronics meets biology /,"Integrated circuits.; Metal oxide semiconductors, Complementary.; Electronic books.",TK,128308208X; 9781283082082; 9786613082084; 6613082082; 1118016483; 9781118016480; 1118016491; 9781118016497; 1118016475; 9781118016473; 0470641908; 9780470641903,"Iniewski, Krzysztof.",(MiAaPQ)EBC693259; (PQKB)11136500; (PQKBWorkID)10523717; (PQKBTitleCode)TC521541; (PQKBTitleCode)TC0000521541; (PQKBManifestationID)11337653; (SSID)ssj521541; (SSID)ssj0000521541; (OCoLC)729724625; (EBL)693259; (CKB)2550000000033210,2010.,,Wiley,,9982753682902771,992550000000033210
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"CMOS electronics : how it works, how it fails /","Metal oxide semiconductors, Complementary.; Electronic books.; Metal oxide semiconductors, Complementary; Electrical Engineering; Electrical & Computer Engineering; Engineering & Applied Sciences",TK,1280557427; 9781280557422; 9786610557424; 661055742X; 0471726222; 9780471726227; 0471728527; 9780471728528; 0471476692; 9780471476696,"Segura, Jaume, author.",(PQKB)11164052; (PQKBWorkID)10254844; (PQKBTitleCode)TC291843; (PQKBTitleCode)TC0000291843; (PQKBManifestationID)11245946; (SSID)ssj291843; (SSID)ssj0000291843; (IEEE)5237599; (IDAMS)b000064810959d5; (IDAMS)0b000064810959d5; (CaBNVSL)mat5237599; (CaBNVSL)mat05237599; (CKB)1000000000019098,2004,,IEEE Press,,9982773686802771,991000000000019098
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,CMOS sigma-delta converters practical design guide /,"Metal oxide semiconductors, Complementary--Design and construction.; Electronic books.",TK,1118568435; 9781118568439; 1299277535; 9781299277533; 1118569229; 9781118569221; 1118569237; 9781118569238; 1119979250; 9781119979258,"Rosa, José M. de la.",(MiAaPQ)EBC1137786; (PQKB)10069924; (PQKBWorkID)10935238; (PQKBTitleCode)TC832907; (PQKBTitleCode)TC0000832907; (PQKBManifestationID)11440128; (SSID)ssj832907; (SSID)ssj0000832907; (OCoLC)830163851; (EBL)1137786; (CKB)2560000000099426,2013.,3rd ed.,Wiley-Blackwell,Wiley - IEEE,9982706148002771,992560000000099426
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,CMOS voltage references an analytical and practical perspective /,Voltage references.; Electric circuit analysis.; Electric circuits--Design and construction.; Electronic books.,TK,1118275691; 9781118275696; 1283869624; 9781283869621; 1118275705; 9781118275702; 1118275683; 9781118275689,"Kok, Chi-Wah.",(MiAaPQ)EBC1094622; (PQKB)11215624; (PQKBWorkID)10747339; (PQKBTitleCode)TC782902; (PQKBTitleCode)TC0000782902; (PQKBManifestationID)11467511; (SSID)ssj782902; (SSID)ssj0000782902; (OCoLC)823725936; (EBL)1094622; (CKB)2550000000709533,2013.,,IEEE,,9982756963302771,992550000000709533
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Cable networks, services and management /",Integrated services digital networks.; Internet service providers--Management.; Home computer networks.; Cable television.; Electronic books.,TK,1119000335; 9781119000334; 1118837614; 9781118837610; 1119000327; 9781119000327; 1322520690; 9781322520698; 1118837592; 9781118837597,"Toy, Mehmet.",(MiAaPQ)EBC1895642; (PQKB)24317931; (PQKBManifestationID)16037351; (PQKB)10253553; (PQKBWorkID)11349073; (PQKBTitleCode)TC1401554; (PQKBTitleCode)TC0001401554; (PQKBManifestationID)11836766; (SSID)ssj1401554; (SSID)ssj0001401554; (EBL)1895642; (CKB)2670000000588479,[2015],,John Wiley & Sons Inc,IEEE Press Series on Networks and Services Management,9982747544402771,992670000000588479
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Cable system transients : theory, modeling and simulation /",Transients (Electricity)--Simulation methods.; Electric lines--Simulation methods.; Electronic books.,TK,1118702182; 9781118702185; 1118702158; 9781118702154; 1118702166; 9781118702161; 1118702123; 9781118702123,"Ametani, Akihiro, author.",(MiAaPQ)EBC2052355; (MiAaPQ)EBC4037869; (PQKB)23910575; (PQKBManifestationID)16040922; (PQKB)11108750; (PQKBWorkID)11501350; (PQKBTitleCode)TC1481505; (PQKBTitleCode)TC0001481505; (PQKBManifestationID)12616520; (SSID)ssj1481505; (SSID)ssj0001481505; (OCoLC)905419509; (EBL)2052355; (CKB)3710000000414029,2015.,,Wiley; IEEE,,9982724703402771,993710000000414029
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Capacitive sensors : design and applications /,Electronic instruments--Design and construction.; Capacitance meters--Design and construction.; Electronic books.; Electronic instruments--Design and construction; Capacitance meters--Design and construction; Electrical & Computer Engineering; Engineering,TK,0780311302; 9780780311305; 1601190840; 9781601190840; 0470544228; 9780470544228; 078035351X; 9780780353510,"Baxter, Larry K., author.",(PQKB)11350604; (PQKBWorkID)10090207; (PQKBTitleCode)TC71529; (PQKBTitleCode)TC0000071529; (PQKBManifestationID)11996799; (SSID)ssj71529; (SSID)ssj0000071529; (IEEE)5264832; (IDAMS)b000064810c48eb; (IDAMS)0b000064810c48eb; (CaBNVSL)mat5264832; (CaBNVSL)mat05264832; (CKB)1000000000327031,1996,,Wiley IEEE Press Imprint,IEEE Press series on electronics technology ; 1,9982731416502771,991000000000327031
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Carrier transport in nanoscale MOS transistors /,Nanoelectromechanical systems.; Electron transport.; Metal oxide semiconductors.; Electronic books.,TK,1118871715; 9781118871713; 1118871731; 9781118871737; 1118871669; 9781118871669,"Tsuchiya, Hideaki, author.",(MiAaPQ)EBC4855952; (CKB)4330000000007343,2016.,,WILEY; IEEE Press,,9983024795702771,(CKB)4330000000007343
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Channel equalization for wireless communications from concepts to detailed mathematics /,Wireless communication systems.; Mobile communication systems.; Electronic books.,TK,1283227932; 9781283227933; 9786613227935; 6613227935; 1118105273; 9781118105276; 1118105257; 9781118105252; 1118105281; 9781118105283; 0470874279; 9780470874271,"Bottomley, Gregory E.",(MiAaPQ)EBC693489; (PQKB)10214580; (PQKBWorkID)10591368; (PQKBTitleCode)TC607924; (PQKBTitleCode)TC0000607924; (PQKBManifestationID)11376576; (SSID)ssj607924; (SSID)ssj0000607924; (OCoLC)757395249; (EBL)693489; (CKB)2550000000042669,2011.,,John Wiley & Sons Inc; IEEE Press,IEEE Series on Digital & Mobile Communication,9982755006902771,992550000000042669
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,"Chaos in electric drive systems analysis, control, and application /",Electric driving--Automatic control.; Chaotic behavior in systems.; Electronic books.,TK,0470828366; 9780470828366; 1283372479; 9781283372473; 9786613372475; 6613372471; 0470826347; 9780470826348; 0470826355; 9780470826355; 0470826339; 9780470826331,"Chau, K. T.",(MiAaPQ)EBC693346; (PQKB)11505707; (PQKBWorkID)10480660; (PQKBTitleCode)TC476956; (PQKBTitleCode)TC0000476956; (PQKBManifestationID)11317560; (SSID)ssj476956; (SSID)ssj0000476956; (OCoLC)784881832; (EBL)693346; (CKB)3460000000000118,2011.,,John Wiley & Sons Asia,,9982789135002771,993460000000000118
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Circuit oriented electromagnetic modeling using the PEEC techniques /,Electric circuits--Mathematical models.; Electromagnetism--Mathematical models.; Electronic books.,TK,1119078407; 9781119078401; 1119078393; 9781119078395; 1119078385; 9781119078388; 1118436644; 9781118436646,"Ruehli, A. E. 1937- author. (Albert E.),",(MiAaPQ)EBC4875205; (CKB)4330000000008377,2017.,,Wiley; IEEE Press,,9983324990502771,(CKB)4330000000008377
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Circuit simulation,Electronic circuits--Computer simulation.; Electronic circuits--Mathematical models.; Integrated circuits--Computer simulation.; Electronic books.,TK,1282683624; 9781282683624; 9786612683626; 6612683627; 0470561211; 9780470561218; 0470561203; 9780470561201; 0470538716; 9780470538715,"Najm, Farid N.",(MiAaPQ)EBC530011; (PQKB)11788007; (PQKBWorkID)10425610; (PQKBTitleCode)TC402732; (PQKBTitleCode)TC0000402732; (PQKBManifestationID)11313786; (SSID)ssj402732; (SSID)ssj0000402732; (EBL)530011; (CKB)2670000000018890,2010.,,Wiley,,9982697429002771,992670000000018890
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Circuits and systems tutorials,Signal processing--Congresses; Electronic circuits--Congresses; Telecommunication systems--Congresses; Electric filters--Congresses; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,0780311701; 9780780311701; 0470544236; 9780470544235,,(PQKB)10742220; (PQKBWorkID)10432249; (PQKBTitleCode)TC402733; (PQKBTitleCode)TC0000402733; (PQKBManifestationID)12128756; (SSID)ssj402733; (SSID)ssj0000402733; (CKB)2580000000002494,1996,,IEEE Press,,9982705306502771,992580000000002494
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Circularly polarized antennas /,Spiral antennas.; Transmitting antennas.; Antenna radiation patterns.; Polarized beams (Nuclear physics); Electronic books.,TK,1118790510; 9781118790519; 1118790529; 9781118790526; 1118790502; 9781118790502; 111837441X; 9781118374412; 1306090830; 9781306090834,"Gao, Steven (Shichang), author.",(MiAaPQ)EBC4038715; (MiAaPQ)EBC1527856; (OCoLC)856579631; (PQKB)10706319; (PQKBWorkID)11001526; (PQKBTitleCode)TC1040249; (PQKBTitleCode)TC0001040249; (PQKBManifestationID)11596742; (SSID)ssj1040249; (SSID)ssj0001040249; (OCoLC)862370502; (EBL)1527856; (CKB)2550000001157291,2014.,,IEEE; Wiley,Wiley - IEEE,9982755392302771,992550000001157291
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Claude Elwood Shannon : collected papers,Telecommunication; Information theory; Computers; Electrical & Computer Engineering; Engineering & Applied Sciences; Telecommunications,TK,0780304349; 9780780304345; 0470544244; 9780470544242,"Shannon, Claude Elwood Author",(PQKB)10271716; (PQKBWorkID)10431225; (PQKBTitleCode)TC402734; (PQKBTitleCode)TC0000402734; (PQKBManifestationID)12190221; (SSID)ssj402734; (SSID)ssj0000402734; (CKB)2580000000002495,1993,,IEEE Press,,9982705306302771,992580000000002495
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Communication and control in electric power systems applications of parallel and distributed processing /,Electric power systems--Control.; Electric power systems--Communication systems.; Electric power systems--Load dispatching.; Electronic books.,TK,1280367210; 9781280367212; 9786610367214; 6610367213; 047035738X; 9780470357385; 0471462918; 9780471462910; 0471462926; 9780471462927; 0471453250; 9780471453253,"Shahidehpour, M., 1955-",(MiAaPQ)EBC196627; (PQKB)11186960; (PQKBWorkID)10030291; (PQKBTitleCode)TC125712; (PQKBTitleCode)TC0000125712; (PQKBManifestationID)11132496; (SSID)ssj125712; (SSID)ssj0000125712; (OCoLC)56407454; (EBL)196627; (CKB)1000000000019073,c2003.,,Wiley-Interscience; IEEE Press,IEEE Press series on power engineering.,9982773692402771,991000000000019073
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Communication systems and techniques /,Telecommunication.; Electronic books.,TK,0780347153; 9780780347151; 0470565292; 9780470565292,"Schwartz, Mischa, author.",(IEEE)5271273; (IDAMS)b000064810cca36; (IDAMS)0b000064810cca36; (CaBNVSL)mat5271273; (CaBNVSL)mat05271273; (CKB)2580000000002679,1996.,IEEE Press ed.,IEEE Xplore; IEEE Press,,9982705490802771,992580000000002679
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Communications engineering essentials for computer scientists and electrical engineers /,Telecommunication.; Electronic books.,TK,1282371185; 9781282371187; 9786612371189; 6612371188; 0470822473; 9780470822470; 0470822465; 9780470822463; 0470547162; 9780470547168; 0470822457; 9780470822456,"Lee, Richard Char-Tung, 1939-",(MiAaPQ)EBC468684; (PQKB)11117119; (PQKBWorkID)10360036; (PQKBTitleCode)TC358091; (PQKBTitleCode)TC0000358091; (PQKBManifestationID)12102632; (SSID)ssj358091; (SSID)ssj0000358091; (OCoLC)536068506; (EBL)468684; (CKB)1000000000579144,c2007.,,John Wiley & Sons (Asia); IEEE Press,,9982739795502771,991000000000579144
IEEE Xplore Wiley eBooks Library (IEEE Xplore),TK,Available,Compact MOSFET models for VLSI design,Integrated circuits--Very large scale integration--Design and construction.; Metal oxide semiconductor field-effect transistors--Design and construction.; Electronic books.,TK,1282382101; 9781282382107; 9786612382109; 6612382104; 0470823445; 9780470823446; 0470823437; 9780470823439; 0470823429; 9780470823422,"Bhattacharyya, A. B. (Amalendu Bhushan)",(MiAaPQ)EBC479881; (PQKB)10576691; (PQKBWorkID)10604987; (PQKBTitleCode)TC614710; (PQKBTitleCode)TC0000614710; (PQKBManifestationID)12235966; (SSID)ssj614710; (SSID)ssj0000614710; (OCoLC)520990512; (EBL)479881; (CKB)1000000000799093,c2009.,,Wiley,,9982715659402771,991000000000799093
